Sample_ID,Location,Depth,DOY,Species_Code,Species_Name,Cell_Density_L,Biomass_mg_m3,Length_um,Width_um,Cell_Volume_um3,Group,Description_Code,Phylum,Family,Genus,Species,name_code
16858,Buffalo Pound,0.8,190,P6565,Cryptomonas rostratiformis Skuja,4000,8.76,32,14,2189.3,Cryptophyte,PHYT,Pyrrhophyta,Cryptomonadaceae,Cryptomonas,rostratiformis,Cry.ros
16858,Buffalo Pound,0.8,190,P6568,Katablepharis ovalis Skuja,2142882,88.72,7.7,4,41.4,Cryptophyte,PHYT,Pyrrhophyta,Katablepharidaceae,Katablepharis,ovalis,Kat.ova
16858,Buffalo Pound,0.8,190,P7640,Peridinium goslaviense Woloszynska,3000,100.53,40,40,33510.3,Dinoflagellate,PHYT,Pyrrhophyta,Peridiniaceae,Peridinium,goslaviense,Per.gos
16861,Buffalo Pound,0.8,193,P1028,Merismopedia glauca (Ehrenberg) Kutzing,1185360,21.34,0,0,18,Cyanophyte,PHYT,Cyanophyta,Microcystaceae,Merismopedia,glauca,Mer.gla
16861,Buffalo Pound,0.8,193,P1076,Woronichinia compacta (Lemmermann) Komarek and Hindak,600,1.53,0,0,2550,Cyanophyte,PHYT,Cyanophyta,Microcystaceae,Woronichinia,compacta,Wor.com
16861,Buffalo Pound,0.8,193,P1078,Planktothrix agardhii (Gom.) Anagnostidis and Komarek,252000,1610.2,440,4.3,6389.7,Cyanophyte,PHYT,Cyanophyta,Oscillatotiaceae,Planktothrix,agardhii,Pla.aga
16861,Buffalo Pound,0.8,193,P1132,Anabaena crassa (Lemm.) Kom-Legn. & Crongerg,45000,480.71,200,10.1,10682.5,Cyanophyte,PHYT,Cyanophyta,Nostocaceae,Anabaena,crassa,Ana.cra
16861,Buffalo Pound,0.8,193,P1133,Anabaena flos-aquae (Lyngb.) Breb. & Bornet,85400,440.92,265,6.1,5163,Cyanophyte,PHYT,Cyanophyta,Nostocaceae,Anabaena,flos-aquae,Ana.flo
16861,Buffalo Pound,0.8,193,P2105,Chlamydomonas spp.,114944,2.98,5.5,3,25.9,Chlorophyte,PHYT,Chlorophyta,Chlamydomonadaceae,Chlamydomonas,spp.,Chl.spp
16861,Buffalo Pound,0.8,193,P2130,Scenedesmus quadricauda (Turp.) Brebisson,186784,8.14,7.8,4,43.6,Chlorophyte,PHYT,Chlorophyta,Scenedesmaceae,Scenedesmus,quadricauda,Sce.qua
16861,Buffalo Pound,0.8,193,P2132,Scenedesmus denticulatus Lagerhiem,14368,0.64,8,4,44.7,Chlorophyte,PHYT,Chlorophyta,Scenedesmaceae,Scenedesmus,denticulatus,Sce.den
16861,Buffalo Pound,0.8,193,P2136,Dictyosphaerium pulchellum Wood,1573296,177.94,6,6,113.1,Chlorophyte,PHYT,Chlorophyta,Oocystaceae,Dictyosphaerium,pulchellum,Dic.pul
16861,Buffalo Pound,0.8,193,P2141,Monoraphidium contortum (Thur.) Komarkova-Legnerova,100576,1.78,20,1.5,17.7,Chlorophyte,PHYT,Chlorophyta,Oocystaceae,Monoraphidium,contortum,Mon.con
16861,Buffalo Pound,0.8,193,P2167,Elakatothrix gelatinosa Willen,21552,0.41,12,2,18.8,Chlorophyte,PHYT,Chlorophyta,Coccomyxaceae,Elakatothrix,gelatinosa,Ela.gel
16861,Buffalo Pound,0.8,193,P2235,Ankistrodesmus spiralis Lemmermann,43104,2.31,31,2.1,53.7,Chlorophyte,PHYT,Chlorophyta,Oocystaceae,Ankistrodesmus,spiralis,Ank.spi
16861,Buffalo Pound,0.8,193,P2255,Selenastrum copricornutum Printz,395120,4.43,7.4,1.7,11.2,Chlorophyte,PHYT,Chlorophyta,Selenastraceae,Selenastrum,copricornutum,Sel.cop
16861,Buffalo Pound,0.8,193,P4351,Small chrysophyceae,258624,3.31,2.9,2.9,12.8,Chrysophyte,PHYT,Chrysophyta,.,Small chrysophyceae,.,Sma..
16861,Buffalo Pound,0.8,193,P4355,Chrysochromulina parva Lackey,941104,61.55,5,5,65.4,Chrysophyte,PHYT,Chrysophyta,Prymnesiaceae,Chrysochromulina,parva,Chr.par
16861,Buffalo Pound,0.8,193,P4401,Uroglena volvox Ehrenberg,93392,10.56,6,6,113.1,Chrysophyte,PHYT,Chrysophyta,Ochromonadaceae,Uroglena,volvox,Uro.vol
16861,Buffalo Pound,0.8,193,P4418,Salpingoeca frequentissima (Zach.) Lemmermann,244256,8.35,6,3.3,34.2,Chrysophyte,PHYT,Chrysophyta,Craspedomonadaceae,Salpingoeca,frequentissima,Sal.fre
16861,Buffalo Pound,0.8,193,P5515,Fragilaria crotonensis Kitton,7200,2.14,71,4,297.4,Diatom,PHYT,Chrysophyta,Fragilarioideae,Fragilaria,crotonensis,Fra.cro
16861,Buffalo Pound,0.8,193,P5550,Fragilaria capucina v. rumpens (Kutzing) Lange-Bertalot,114944,18.78,39,4,163.4,Diatom,PHYT,Chrysophyta,Fragilarioideae,Fragilaria,capucina,Fra.cap
16861,Buffalo Pound,0.8,193,P5551,Cyclotella michiganiana Skvortzow,395120,9.68,2.5,5,24.5,Diatom,PHYT,Chrysophyta,Coscinodiscoideae,Cyclotella,michiganiana,Cyc.mic
16861,Buffalo Pound,0.8,193,P6554,Rhodomonas minuta Skuja,1084784,94.7,10,5,87.3,Cryptophyte,PHYT,Pyrrhophyta,Cryptomonadaceae,Rhodomonas,minuta,Rho.min
16861,Buffalo Pound,0.8,193,P6558,Cryptomonas erosa Ehrenberg,37200,62.35,24.5,14,1676.2,Cryptophyte,PHYT,Pyrrhophyta,Cryptomonadaceae,Cryptomonas,erosa,Cry.ero
16861,Buffalo Pound,0.8,193,P6565,Cryptomonas rostratiformis Skuja,2800,6.32,33,14,2257.8,Cryptophyte,PHYT,Pyrrhophyta,Cryptomonadaceae,Cryptomonas,rostratiformis,Cry.ros
16861,Buffalo Pound,0.8,193,P6568,Katablepharis ovalis Skuja,222704,9.95,8,4,44.7,Cryptophyte,PHYT,Pyrrhophyta,Katablepharidaceae,Katablepharis,ovalis,Kat.ova
17032,Buffalo Pound,0.8,211,P1028,Merismopedia glauca (Ehrenberg) Kutzing,634928,11.43,0,0,18,Cyanophyte,PHYT,Cyanophyta,Microcystaceae,Merismopedia,glauca,Mer.gla
17032,Buffalo Pound,0.8,211,P1054,Planktolyngbya limnetica,60000,13.57,200,1.2,226.2,Cyanophyte,PHYT,Cyanophyta,Oscillatotiaceae,Planktolyngbya,limnetica,Pla.lim
17032,Buffalo Pound,0.8,211,P1075,Microcystis aeruginosa (Kutzing) Kutzing,10000,21.5,0,0,2150,Cyanophyte,PHYT,Cyanophyta,Microcystaceae,Microcystis,aeruginosa,Mic.aer
17032,Buffalo Pound,0.8,211,P1076,Woronichinia compacta (Lemmermann) Komarek and Hindak,106000,53,0,0,500,Cyanophyte,PHYT,Cyanophyta,Microcystaceae,Woronichinia,compacta,Wor.com
17032,Buffalo Pound,0.8,211,P1076,Woronichinia compacta (Lemmermann) Komarek and Hindak,6000,16.2,0,0,2700,Cyanophyte,PHYT,Cyanophyta,Microcystaceae,Woronichinia,compacta,Wor.com
17032,Buffalo Pound,0.8,211,P1078,Planktothrix agardhii (Gom.) Anagnostidis and Komarek,1346000,6397.4,360,4.1,4752.9,Cyanophyte,PHYT,Cyanophyta,Oscillatotiaceae,Planktothrix,agardhii,Pla.aga
17032,Buffalo Pound,0.8,211,P1133,Anabaena flos-aquae (Lyngb.) Breb. & Bornet,45000,262.1,309,6,5824.5,Cyanophyte,PHYT,Cyanophyta,Nostocaceae,Anabaena,flos-aquae,Ana.flo
17032,Buffalo Pound,0.8,211,P2101,Carteria spp.,119049,136.94,13,13,1150.3,Chlorophyte,PHYT,Chlorophyta,Chlamydomonadaceae,Carteria,spp.,Car.spp
17032,Buffalo Pound,0.8,211,P2105,Chlamydomonas spp.,674611,33.93,6,4,50.3,Chlorophyte,PHYT,Chlorophyta,Chlamydomonadaceae,Chlamydomonas,spp.,Chl.spp
17032,Buffalo Pound,0.8,211,P2113,Pediastrum duplex Meyen,1000,3.1,0,0,3100,Chlorophyte,PHYT,Chlorophyta,Hydrodictyaceae,Pediastrum,duplex,Ped.dup
17032,Buffalo Pound,0.8,211,P2121,Oocystis lacustris Chodat,1627003,81.84,6,4,50.3,Chlorophyte,PHYT,Chlorophyta,Oocystaceae,Oocystis,lacustris,Ooc.lac
17032,Buffalo Pound,0.8,211,P2126,Chodatella sp.,39683,2,6,4,50.3,Chlorophyte,PHYT,Chlorophyta,Oocystaceae,Chodatella,sp.,Cho.sp.
17032,Buffalo Pound,0.8,211,P2130,Scenedesmus quadricauda (Turp.) Brebisson,1507954,69.97,8.3,4,46.4,Chlorophyte,PHYT,Chlorophyta,Scenedesmaceae,Scenedesmus,quadricauda,Sce.qua
17032,Buffalo Pound,0.8,211,P2132,Scenedesmus denticulatus Lagerhiem,1190490,55.24,8.3,4,46.4,Chlorophyte,PHYT,Chlorophyta,Scenedesmaceae,Scenedesmus,denticulatus,Sce.den
17032,Buffalo Pound,0.8,211,P2136,Dictyosphaerium pulchellum Wood,3174640,359.05,6,6,113.1,Chlorophyte,PHYT,Chlorophyta,Oocystaceae,Dictyosphaerium,pulchellum,Dic.pul
17032,Buffalo Pound,0.8,211,P2141,Monoraphidium contortum (Thur.) Komarkova-Legnerova,1230173,22.88,21,1.5,18.6,Chlorophyte,PHYT,Chlorophyta,Oocystaceae,Monoraphidium,contortum,Mon.con
17032,Buffalo Pound,0.8,211,P2145,Crucigenia quadrata Morr.,158732,0.75,3,3,4.7,Chlorophyte,PHYT,Chlorophyta,Scenedesmaceae,Crucigeniella,quadrata,Cru.qua
17032,Buffalo Pound,0.8,211,P2154,Coelastrum microporum Naegeli,1000,2.68,0,0,2680,Chlorophyte,PHYT,Chlorophyta,Coelastraceae,Coelastrum,microporum,Coe.mic
17032,Buffalo Pound,0.8,211,P2167,Elakatothrix gelatinosa Willen,198415,3.73,12,2,18.8,Chlorophyte,PHYT,Chlorophyta,Coccomyxaceae,Elakatothrix,gelatinosa,Ela.gel
17032,Buffalo Pound,0.8,211,P2178,Cosmarium sp.,3000,4.19,20,20,1396.3,Chlorophyte,PHYT,Chlorophyta,Desmidiaceae,Cosmarium,sp.,Cos.sp.
17032,Buffalo Pound,0.8,211,P2193,Staurodesmus paradoxum Meyen,4000,5.85,21,19,1462.4,Chlorophyte,PHYT,Chlorophyta,Desmidiaceae,Staurodesmus,paradoxum,Sta.par
17032,Buffalo Pound,0.8,211,P2235,Ankistrodesmus spiralis Lemmermann,595245,28.04,30,2,47.1,Chlorophyte,PHYT,Chlorophyta,Oocystaceae,Ankistrodesmus,spiralis,Ank.spi
17032,Buffalo Pound,0.8,211,P2255,Selenastrum copricornutum Printz,714294,7.64,7.1,1.7,10.7,Chlorophyte,PHYT,Chlorophyta,Selenastraceae,Selenastrum,copricornutum,Sel.cop
17032,Buffalo Pound,0.8,211,P2506,Nephrocytium lunatum W. West,317464,19.94,10,4,62.8,Chlorophyte,PHYT,Chlorophyta,Oocystaceae,Nephrocytiun,lunatum,Nep.lun
17032,Buffalo Pound,0.8,211,P4351,Small chrysophyceae,1785735,10,2.2,2.2,5.6,Chrysophyte,PHYT,Chrysophyta,.,Small chrysophyceae,.,Sma..
17032,Buffalo Pound,0.8,211,P4352,Large chrysophyceae,79366,14.25,7,7,179.6,Chrysophyte,PHYT,Chrysophyta,.,Large chrysophyceae,.,Lar..
17032,Buffalo Pound,0.8,211,P4355,Chrysochromulina parva Lackey,3134957,205.03,5,5,65.4,Chrysophyte,PHYT,Chrysophyta,Prymnesiaceae,Chrysochromulina,parva,Chr.par
17032,Buffalo Pound,0.8,211,P4388,Dinobryon sertularia Ehrenberg,119049,26.93,12,6,226.2,Chrysophyte,PHYT,Chrysophyta,Dinobryoaceae,Dinobryon,sertularia,Din.ser
17032,Buffalo Pound,0.8,211,P4401,Uroglena volvox Ehrenberg,158732,17.95,6,6,113.1,Chrysophyte,PHYT,Chrysophyta,Ochromonadaceae,Uroglena,volvox,Uro.vol
17032,Buffalo Pound,0.8,211,P4418,Salpingoeca frequentissima (Zach.) Lemmermann,317464,12.92,6,3.6,40.7,Chrysophyte,PHYT,Chrysophyta,Craspedomonadaceae,Salpingoeca,frequentissima,Sal.fre
17032,Buffalo Pound,0.8,211,P5515,Fragilaria crotonensis Kitton,36000,10.71,71,4,297.4,Diatom,PHYT,Chrysophyta,Fragilarioideae,Fragilaria,crotonensis,Fra.cro
17032,Buffalo Pound,0.8,211,P5550,Fragilaria capucina v. rumpens (Kutzing) Lange-Bertalot,119049,19.45,39,4,163.4,Diatom,PHYT,Chrysophyta,Fragilarioideae,Fragilaria,capucina,Fra.cap
17032,Buffalo Pound,0.8,211,P5551,Cyclotella michiganiana Skvortzow,1944467,47.64,2.5,5,24.5,Diatom,PHYT,Chrysophyta,Coscinodiscoideae,Cyclotella,michiganiana,Cyc.mic
17032,Buffalo Pound,0.8,211,P6554,Rhodomonas minuta Skuja,992075,60.22,9.4,4.3,60.7,Cryptophyte,PHYT,Pyrrhophyta,Cryptomonadaceae,Rhodomonas,minuta,Rho.min
17032,Buffalo Pound,0.8,211,P6558,Cryptomonas erosa Ehrenberg,8000,13.85,25.3,14,1730.9,Cryptophyte,PHYT,Pyrrhophyta,Cryptomonadaceae,Cryptomonas,erosa,Cry.ero
17032,Buffalo Pound,0.8,211,P6568,Katablepharis ovalis Skuja,674611,30.9,8.1,4,45.8,Cryptophyte,PHYT,Pyrrhophyta,Katablepharidaceae,Katablepharis,ovalis,Kat.ova
17032,Buffalo Pound,0.8,211,P7632,Gymnodinium sp.,3000,27.61,26,26,9202.8,Dinoflagellate,PHYT,Pyrrhophyta,Gymnodinaceae,Gymnodinium,sp.,Gym.sp.
17032,Buffalo Pound,0.8,211,P7639,Peridinium pusillum (Penard) Lemmermann,10000,41.89,20,20,4188.8,Dinoflagellate,PHYT,Pyrrhophyta,Peridiniaceae,Peridinium,pusillum,Per.pus
17032,Buffalo Pound,0.8,211,P7640,Peridinium goslaviense Woloszynska,23000,770.74,40,40,33510.3,Dinoflagellate,PHYT,Pyrrhophyta,Peridiniaceae,Peridinium,goslaviense,Per.gos
17063,Buffalo Pound,0.8,197,P1014,Chroococcus limneticus Lemmermann,79366,7.3,5.6,5.6,92,Cyanophyte,PHYT,Cyanophyta,Chroococcaceae,Chroococcus,limneticus,Chr.lim
17063,Buffalo Pound,0.8,197,P1028,Merismopedia glauca (Ehrenberg) Kutzing,1984150,35.71,0,0,18,Cyanophyte,PHYT,Cyanophyta,Microcystaceae,Merismopedia,glauca,Mer.gla
17063,Buffalo Pound,0.8,197,P1054,Planktolyngbya limnetica,4000,0.75,165,1.2,186.6,Cyanophyte,PHYT,Cyanophyta,Oscillatotiaceae,Planktolyngbya,limnetica,Pla.lim
17063,Buffalo Pound,0.8,197,P1075,Microcystis aeruginosa (Kutzing) Kutzing,8000,20,0,0,2500,Cyanophyte,PHYT,Cyanophyta,Microcystaceae,Microcystis,aeruginosa,Mic.aer
17063,Buffalo Pound,0.8,197,P1075,Microcystis aeruginosa (Kutzing) Kutzing,5000,25,0,0,5000,Cyanophyte,PHYT,Cyanophyta,Microcystaceae,Microcystis,aeruginosa,Mic.aer
17063,Buffalo Pound,0.8,197,P1076,Woronichinia compacta (Lemmermann) Komarek and Hindak,53000,26.5,0,0,500,Cyanophyte,PHYT,Cyanophyta,Microcystaceae,Woronichinia,compacta,Wor.com
17063,Buffalo Pound,0.8,197,P1076,Woronichinia compacta (Lemmermann) Komarek and Hindak,12000,37.2,0,0,3100,Cyanophyte,PHYT,Cyanophyta,Microcystaceae,Woronichinia,compacta,Wor.com
17063,Buffalo Pound,0.8,197,P1078,Planktothrix agardhii (Gom.) Anagnostidis and Komarek,1487000,9496.28,420,4.4,6386.2,Cyanophyte,PHYT,Cyanophyta,Oscillatotiaceae,Planktothrix,agardhii,Pla.aga
17063,Buffalo Pound,0.8,197,P1132,Anabaena crassa (Lemm.) Kom-Legn. & Crongerg,10000,176.26,330,10.1,17626.1,Cyanophyte,PHYT,Cyanophyta,Nostocaceae,Anabaena,crassa,Ana.cra
17063,Buffalo Pound,0.8,197,P1133,Anabaena flos-aquae (Lyngb.) Breb. & Bornet,227000,1073.69,235,6.2,4729.9,Cyanophyte,PHYT,Cyanophyta,Nostocaceae,Anabaena,flos-aquae,Ana.flo
17063,Buffalo Pound,0.8,197,P2101,Carteria spp.,277781,342.17,13.3,13.3,1231.8,Chlorophyte,PHYT,Chlorophyta,Chlamydomonadaceae,Carteria,spp.,Car.spp
17063,Buffalo Pound,0.8,197,P2105,Chlamydomonas spp.,555562,37.22,8,4,67,Chlorophyte,PHYT,Chlorophyta,Chlamydomonadaceae,Chlamydomonas,spp.,Chl.spp
17063,Buffalo Pound,0.8,197,P2113,Pediastrum duplex Meyen,5000,9.8,0,0,1960,Chlorophyte,PHYT,Chlorophyta,Hydrodictyaceae,Pediastrum,duplex,Ped.dup
17063,Buffalo Pound,0.8,197,P2121,Oocystis lacustris Chodat,753977,37.93,6,4,50.3,Chlorophyte,PHYT,Chlorophyta,Oocystaceae,Oocystis,lacustris,Ooc.lac
17063,Buffalo Pound,0.8,197,P2130,Scenedesmus quadricauda (Turp.) Brebisson,2698444,129.53,8.6,4,48,Chlorophyte,PHYT,Chlorophyta,Scenedesmaceae,Scenedesmus,quadricauda,Sce.qua
17063,Buffalo Pound,0.8,197,P2132,Scenedesmus denticulatus Lagerhiem,714294,31.93,8,4,44.7,Chlorophyte,PHYT,Chlorophyta,Scenedesmaceae,Scenedesmus,denticulatus,Sce.den
17063,Buffalo Pound,0.8,197,P2136,Dictyosphaerium pulchellum Wood,4563545,516.14,6,6,113.1,Chlorophyte,PHYT,Chlorophyta,Oocystaceae,Dictyosphaerium,pulchellum,Dic.pul
17063,Buffalo Pound,0.8,197,P2141,Monoraphidium contortum (Thur.) Komarkova-Legnerova,436513,7.73,20,1.5,17.7,Chlorophyte,PHYT,Chlorophyta,Oocystaceae,Monoraphidium,contortum,Mon.con
17063,Buffalo Pound,0.8,197,P2146,Crucigeniella rectangularis (Nag.) Komarek,515879,12.95,6,4,25.1,Chlorophyte,PHYT,Chlorophyta,Scenedesmaceae,Crucigeniella,rectangularis,Cru.rec
17063,Buffalo Pound,0.8,197,P2178,Cosmarium sp.,3000,4.19,20,20,1396.3,Chlorophyte,PHYT,Chlorophyta,Desmidiaceae,Cosmarium,sp.,Cos.sp.
17063,Buffalo Pound,0.8,197,P2193,Staurodesmus paradoxum Meyen,4000,5.85,21,19,1462.4,Chlorophyte,PHYT,Chlorophyta,Desmidiaceae,Staurodesmus,paradoxum,Sta.par
17063,Buffalo Pound,0.8,197,P2235,Ankistrodesmus spiralis Lemmermann,396830,18.69,30,2,47.1,Chlorophyte,PHYT,Chlorophyta,Oocystaceae,Ankistrodesmus,spiralis,Ank.spi
17063,Buffalo Pound,0.8,197,P2255,Selenastrum copricornutum Printz,158732,1.63,6.8,1.7,10.3,Chlorophyte,PHYT,Chlorophyta,Selenastraceae,Selenastrum,copricornutum,Sel.cop
17063,Buffalo Pound,0.8,197,P2256,Actinastrum sp. Lagerheim,119049,2.81,5,3,23.6,Chlorophyte,PHYT,NA,NA,NA,NA,NA.NA
17063,Buffalo Pound,0.8,197,P4351,Small chrysophyceae,1984150,18.25,2.6,2.6,9.2,Chrysophyte,PHYT,Chrysophyta,.,Small chrysophyceae,.,Sma..
17063,Buffalo Pound,0.8,197,P4355,Chrysochromulina parva Lackey,5277839,345.17,5,5,65.4,Chrysophyte,PHYT,Chrysophyta,Prymnesiaceae,Chrysochromulina,parva,Chr.par
17063,Buffalo Pound,0.8,197,P4401,Uroglena volvox Ehrenberg,277781,31.42,6,6,113.1,Chrysophyte,PHYT,Chrysophyta,Ochromonadaceae,Uroglena,volvox,Uro.vol
17063,Buffalo Pound,0.8,197,P4418,Salpingoeca frequentissima (Zach.) Lemmermann,277781,10.69,6,3.5,38.5,Chrysophyte,PHYT,Chrysophyta,Craspedomonadaceae,Salpingoeca,frequentissima,Sal.fre
17063,Buffalo Pound,0.8,197,P5515,Fragilaria crotonensis Kitton,23000,6.84,71,4,297.4,Diatom,PHYT,Chrysophyta,Fragilarioideae,Fragilaria,crotonensis,Fra.cro
17063,Buffalo Pound,0.8,197,P5550,Fragilaria capucina v. rumpens (Kutzing) Lange-Bertalot,277781,47.7,41,4,171.7,Diatom,PHYT,Chrysophyta,Fragilarioideae,Fragilaria,capucina,Fra.cap
17063,Buffalo Pound,0.8,197,P5551,Cyclotella michiganiana Skvortzow,595245,14.58,2.5,5,24.5,Diatom,PHYT,Chrysophyta,Coscinodiscoideae,Cyclotella,michiganiana,Cyc.mic
17063,Buffalo Pound,0.8,197,P6554,Rhodomonas minuta Skuja,7500087,465.01,9.6,4.3,62,Cryptophyte,PHYT,Pyrrhophyta,Cryptomonadaceae,Rhodomonas,minuta,Rho.min
17063,Buffalo Pound,0.8,197,P6558,Cryptomonas erosa Ehrenberg,87000,142.85,24,14,1642,Cryptophyte,PHYT,Pyrrhophyta,Cryptomonadaceae,Cryptomonas,erosa,Cry.ero
17063,Buffalo Pound,0.8,197,P6565,Cryptomonas rostratiformis Skuja,6000,14.37,35,14,2394.6,Cryptophyte,PHYT,Pyrrhophyta,Cryptomonadaceae,Cryptomonas,rostratiformis,Cry.ros
17063,Buffalo Pound,0.8,197,P6568,Katablepharis ovalis Skuja,1706369,70.64,7.7,4,41.4,Cryptophyte,PHYT,Pyrrhophyta,Katablepharidaceae,Katablepharis,ovalis,Kat.ova
17063,Buffalo Pound,0.8,197,P7639,Peridinium pusillum (Penard) Lemmermann,2000,8.38,20,20,4188.8,Dinoflagellate,PHYT,Pyrrhophyta,Peridiniaceae,Peridinium,pusillum,Per.pus
17063,Buffalo Pound,0.8,197,P7640,Peridinium goslaviense Woloszynska,8000,268.08,40,40,33510.3,Dinoflagellate,PHYT,Pyrrhophyta,Peridiniaceae,Peridinium,goslaviense,Per.gos
17066,Buffalo Pound,0.8,199,P1028,Merismopedia glauca (Ehrenberg) Kutzing,2738127,49.29,0,0,18,Cyanophyte,PHYT,Cyanophyta,Microcystaceae,Merismopedia,glauca,Mer.gla
17066,Buffalo Pound,0.8,199,P1054,Planktolyngbya limnetica,5000,0.87,154,1.2,174.2,Cyanophyte,PHYT,Cyanophyta,Oscillatotiaceae,Planktolyngbya,limnetica,Pla.lim
17066,Buffalo Pound,0.8,199,P1075,Microcystis aeruginosa (Kutzing) Kutzing,12000,21,0,0,1750,Cyanophyte,PHYT,Cyanophyta,Microcystaceae,Microcystis,aeruginosa,Mic.aer
17066,Buffalo Pound,0.8,199,P1075,Microcystis aeruginosa (Kutzing) Kutzing,3000,10.8,0,0,3600,Cyanophyte,PHYT,Cyanophyta,Microcystaceae,Microcystis,aeruginosa,Mic.aer
17066,Buffalo Pound,0.8,199,P1076,Woronichinia compacta (Lemmermann) Komarek and Hindak,64000,32,0,0,500,Cyanophyte,PHYT,Cyanophyta,Microcystaceae,Woronichinia,compacta,Wor.com
17066,Buffalo Pound,0.8,199,P1076,Woronichinia compacta (Lemmermann) Komarek and Hindak,2000,4.8,0,0,2400,Cyanophyte,PHYT,Cyanophyta,Microcystaceae,Woronichinia,compacta,Wor.com
17066,Buffalo Pound,0.8,199,P1078,Planktothrix agardhii (Gom.) Anagnostidis and Komarek,1035000,4919.25,360,4.1,4752.9,Cyanophyte,PHYT,Cyanophyta,Oscillatotiaceae,Planktothrix,agardhii,Pla.aga
17066,Buffalo Pound,0.8,199,P1132,Anabaena crassa (Lemm.) Kom-Legn. & Crongerg,5000,46.03,169,10.2,9206.3,Cyanophyte,PHYT,Cyanophyta,Nostocaceae,Anabaena,crassa,Ana.cra
17066,Buffalo Pound,0.8,199,P1133,Anabaena flos-aquae (Lyngb.) Breb. & Bornet,106000,456.41,221,6.1,4305.8,Cyanophyte,PHYT,Cyanophyta,Nostocaceae,Anabaena,flos-aquae,Ana.flo
17066,Buffalo Pound,0.8,199,P2101,Carteria spp.,555562,639.06,13,13,1150.3,Chlorophyte,PHYT,Chlorophyta,Chlamydomonadaceae,Carteria,spp.,Car.spp
17066,Buffalo Pound,0.8,199,P2105,Chlamydomonas spp.,1706369,257.32,8,6,150.8,Chlorophyte,PHYT,Chlorophyta,Chlamydomonadaceae,Chlamydomonas,spp.,Chl.spp
17066,Buffalo Pound,0.8,199,P2113,Pediastrum duplex Meyen,2000,7,0,0,3500,Chlorophyte,PHYT,Chlorophyta,Hydrodictyaceae,Pediastrum,duplex,Ped.dup
17066,Buffalo Pound,0.8,199,P2121,Oocystis lacustris Chodat,2182565,109.78,6,4,50.3,Chlorophyte,PHYT,Chlorophyta,Oocystaceae,Oocystis,lacustris,Ooc.lac
17066,Buffalo Pound,0.8,199,P2130,Scenedesmus quadricauda (Turp.) Brebisson,2698444,120.62,8,4,44.7,Chlorophyte,PHYT,Chlorophyta,Scenedesmaceae,Scenedesmus,quadricauda,Sce.qua
17066,Buffalo Pound,0.8,199,P2132,Scenedesmus denticulatus Lagerhiem,1031758,47.87,8.3,4,46.4,Chlorophyte,PHYT,Chlorophyta,Scenedesmaceae,Scenedesmus,denticulatus,Sce.den
17066,Buffalo Pound,0.8,199,P2136,Dictyosphaerium pulchellum Wood,6388963,722.59,6,6,113.1,Chlorophyte,PHYT,Chlorophyta,Oocystaceae,Dictyosphaerium,pulchellum,Dic.pul
17066,Buffalo Pound,0.8,199,P2141,Monoraphidium contortum (Thur.) Komarkova-Legnerova,357147,6,19,1.5,16.8,Chlorophyte,PHYT,Chlorophyta,Oocystaceae,Monoraphidium,contortum,Mon.con
17066,Buffalo Pound,0.8,199,P2145,Crucigenia quadrata Morr.,158732,0.75,3,3,4.7,Chlorophyte,PHYT,Chlorophyta,Scenedesmaceae,Crucigeniella,quadrata,Cru.qua
17066,Buffalo Pound,0.8,199,P2154,Coelastrum microporum Naegeli,1000,2.68,0,0,2680,Chlorophyte,PHYT,Chlorophyta,Coelastraceae,Coelastrum,microporum,Coe.mic
17066,Buffalo Pound,0.8,199,P2167,Elakatothrix gelatinosa Willen,119049,2.24,12,2,18.8,Chlorophyte,PHYT,Chlorophyta,Coccomyxaceae,Elakatothrix,gelatinosa,Ela.gel
17066,Buffalo Pound,0.8,199,P2178,Cosmarium sp.,4000,5.59,20,20,1396.3,Chlorophyte,PHYT,Chlorophyta,Desmidiaceae,Cosmarium,sp.,Cos.sp.
17066,Buffalo Pound,0.8,199,P2193,Staurodesmus paradoxum Meyen,1000,1.61,22,19,1605,Chlorophyte,PHYT,Chlorophyta,Desmidiaceae,Staurodesmus,paradoxum,Sta.par
17066,Buffalo Pound,0.8,199,P2199,Spondylosium planum (Wolle) W. and G.S. West,39683,1.5,6,6,37.7,Chlorophyte,PHYT,Chlorophyta,Desmidiaceae,Spondylosium,planum,Spo.pla
17066,Buffalo Pound,0.8,199,P2235,Ankistrodesmus spiralis Lemmermann,119049,5.24,28,2,44,Chlorophyte,PHYT,Chlorophyta,Oocystaceae,Ankistrodesmus,spiralis,Ank.spi
17066,Buffalo Pound,0.8,199,P2255,Selenastrum copricornutum Printz,1706369,17.75,6.9,1.7,10.4,Chlorophyte,PHYT,Chlorophyta,Selenastraceae,Selenastrum,copricornutum,Sel.cop
17066,Buffalo Pound,0.8,199,P3301,Euglena acus Ehrenberg,1000,4.92,94,10,4921.8,Euglenophyte,PHYT,Euglenophyta,Euglenaceae,Euglena,acus,Eug.acu
17066,Buffalo Pound,0.8,199,P4351,Small chrysophyceae,1428588,11.71,2.5,2.5,8.2,Chrysophyte,PHYT,Chrysophyta,.,Small chrysophyceae,.,Sma..
